Date,Symbol,Close
2000-08-10,ASIANPAINT,268.65
2000-08-11,ASIANPAINT,271.45
2000-08-14,ASIANPAINT,277.25
2000-08-16,ASIANPAINT,271.7
2000-08-17,ASIANPAINT,267.8
2000-08-18,ASIANPAINT,270.2
2000-08-21,ASIANPAINT,270.95
2000-08-22,ASIANPAINT,269.8
2000-08-23,ASIANPAINT,257.7
2000-08-24,ASIANPAINT,261.7
2000-08-25,ASIANPAINT,262.0
2000-08-28,ASIANPAINT,260.0
2000-08-29,ASIANPAINT,253.8
2000-08-30,ASIANPAINT,259.65
2000-08-31,ASIANPAINT,259.65
2000-09-04,ASIANPAINT,259.15
2000-09-05,ASIANPAINT,257.05
2000-09-06,ASIANPAINT,258.9
2000-09-07,ASIANPAINT,258.6
2000-09-08,ASIANPAINT,256.65
2000-09-11,ASIANPAINT,255.15
2000-09-12,ASIANPAINT,251.05
2000-09-13,ASIANPAINT,252.35
2000-09-14,ASIANPAINT,246.75
2000-09-15,ASIANPAINT,247.3
2000-09-18,ASIANPAINT,241.35
2000-09-19,ASIANPAINT,239.45
2000-09-20,ASIANPAINT,236.7
2000-09-21,ASIANPAINT,239.65
2000-09-22,ASIANPAINT,234.55
2000-09-25,ASIANPAINT,229.6
2000-09-26,ASIANPAINT,229.95
2000-09-27,ASIANPAINT,232.9
2000-09-28,ASIANPAINT,226.55
2000-09-29,ASIANPAINT,221.75
2000-10-03,ASIANPAINT,220.8
2000-10-04,ASIANPAINT,224.75
2000-10-05,ASIANPAINT,223.15
2000-10-06,ASIANPAINT,210.75
2000-10-09,ASIANPAINT,213.15
2000-10-10,ASIANPAINT,221.85
2000-10-11,ASIANPAINT,220.55
2000-10-12,ASIANPAINT,221.3
2000-10-13,ASIANPAINT,217.05
2000-10-16,ASIANPAINT,225.9
2000-10-17,ASIANPAINT,228.65
2000-10-18,ASIANPAINT,225.05
2000-10-19,ASIANPAINT,229.15
2000-10-20,ASIANPAINT,229.95
2000-10-23,ASIANPAINT,229.45
2000-10-24,ASIANPAINT,232.05
2000-10-25,ASIANPAINT,233.35
2000-10-26,ASIANPAINT,235.8
2000-10-27,ASIANPAINT,236.8
2000-10-30,ASIANPAINT,235.55
2000-10-31,ASIANPAINT,248.5
2000-11-01,ASIANPAINT,244.1
2000-11-02,ASIANPAINT,243.55
2000-11-03,ASIANPAINT,243.9
2000-11-06,ASIANPAINT,239.55
2000-11-07,ASIANPAINT,236.75
2000-11-08,ASIANPAINT,234.95
2000-11-09,ASIANPAINT,228.55
2000-11-10,ASIANPAINT,221.85
2000-11-13,ASIANPAINT,214.65
2000-11-14,ASIANPAINT,219.6
2000-11-15,ASIANPAINT,223.5
2000-11-16,ASIANPAINT,224.4
2000-11-17,ASIANPAINT,226.0
2000-11-20,ASIANPAINT,228.5
2000-11-21,ASIANPAINT,227.8
2000-11-22,ASIANPAINT,231.75
2000-11-23,ASIANPAINT,226.8
2000-11-24,ASIANPAINT,226.65
2000-11-27,ASIANPAINT,230.55
2000-11-28,ASIANPAINT,253.0
2000-11-29,ASIANPAINT,251.75
2000-11-30,ASIANPAINT,253.35
2000-12-01,ASIANPAINT,248.8
2000-12-04,ASIANPAINT,249.65
2000-12-05,ASIANPAINT,254.25
2000-12-06,ASIANPAINT,252.55
2000-12-07,ASIANPAINT,251.95
2000-12-08,ASIANPAINT,258.1
2000-12-11,ASIANPAINT,263.4
2000-12-12,ASIANPAINT,270.65
2000-12-13,ASIANPAINT,278.75
2000-12-14,ASIANPAINT,276.85
2000-12-15,ASIANPAINT,273.05
2000-12-18,ASIANPAINT,278.05
2000-12-19,ASIANPAINT,274.75
2000-12-20,ASIANPAINT,273.65
2000-12-21,ASIANPAINT,265.3
2000-12-22,ASIANPAINT,271.4
2000-12-26,ASIANPAINT,270.35
2000-12-27,ASIANPAINT,271.25
2000-12-28,ASIANPAINT,278.55
2000-12-29,ASIANPAINT,276.65
2001-01-01,ASIANPAINT,272.2
2001-01-02,ASIANPAINT,273.7
2001-01-03,ASIANPAINT,275.05
2001-01-04,ASIANPAINT,275.15
2001-01-05,ASIANPAINT,268.85
2001-01-08,ASIANPAINT,270.5
2001-01-09,ASIANPAINT,269.65
2001-01-10,ASIANPAINT,265.35
2001-01-11,ASIANPAINT,269.0
2001-01-12,ASIANPAINT,265.1
2001-01-15,ASIANPAINT,265.15
2001-01-16,ASIANPAINT,263.75
2001-01-17,ASIANPAINT,263.85
2001-01-18,ASIANPAINT,263.3
2001-01-19,ASIANPAINT,267.7
2001-01-22,ASIANPAINT,267.5
2001-01-23,ASIANPAINT,263.0
2001-01-24,ASIANPAINT,269.9
2001-01-25,ASIANPAINT,263.4
2001-01-29,ASIANPAINT,260.35
2001-01-30,ASIANPAINT,262.35
2001-01-31,ASIANPAINT,265.1
2001-02-01,ASIANPAINT,260.3
2001-02-02,ASIANPAINT,262.3
2001-02-05,ASIANPAINT,262.15
2001-02-06,ASIANPAINT,272.1
2001-02-07,ASIANPAINT,271.7
2001-02-08,ASIANPAINT,275.15
2001-02-09,ASIANPAINT,275.15
2001-02-12,ASIANPAINT,280.1
2001-02-13,ASIANPAINT,274.05
2001-02-14,ASIANPAINT,274.2
2001-02-15,ASIANPAINT,272.4
2001-02-16,ASIANPAINT,269.8
2001-02-19,ASIANPAINT,265.7
2001-02-20,ASIANPAINT,265.65
2001-02-21,ASIANPAINT,265.3
2001-02-22,ASIANPAINT,267.0
2001-02-23,ASIANPAINT,262.0
2001-02-26,ASIANPAINT,266.9
2001-02-27,ASIANPAINT,265.3
2001-02-28,ASIANPAINT,266.0
2001-03-01,ASIANPAINT,267.6
2001-03-02,ASIANPAINT,268.25
2001-03-05,ASIANPAINT,265.9
2001-03-07,ASIANPAINT,264.1
2001-03-08,ASIANPAINT,263.65
2001-03-09,ASIANPAINT,261.45
2001-03-12,ASIANPAINT,264.1
2001-03-13,ASIANPAINT,259.8
2001-03-14,ASIANPAINT,254.65
2001-03-15,ASIANPAINT,250.4
2001-03-16,ASIANPAINT,240.75
2001-03-19,ASIANPAINT,246.5
2001-03-20,ASIANPAINT,243.85
2001-03-21,ASIANPAINT,244.85
2001-03-22,ASIANPAINT,248.1
2001-03-23,ASIANPAINT,247.65
2001-03-26,ASIANPAINT,245.3
2001-03-27,ASIANPAINT,242.45
2001-03-28,ASIANPAINT,245.35
2001-03-29,ASIANPAINT,247.2
2001-03-30,ASIANPAINT,245.45
2001-04-02,ASIANPAINT,242.5
2001-04-03,ASIANPAINT,244.35
2001-04-04,ASIANPAINT,243.9
2001-04-06,ASIANPAINT,245.9
2001-04-09,ASIANPAINT,250.0
2001-04-10,ASIANPAINT,249.8
2001-04-11,ASIANPAINT,247.3
2001-04-12,ASIANPAINT,250.45
2001-04-16,ASIANPAINT,253.75
2001-04-17,ASIANPAINT,262.75
2001-04-18,ASIANPAINT,259.9
2001-04-19,ASIANPAINT,266.35
2001-04-20,ASIANPAINT,268.7
2001-04-23,ASIANPAINT,263.45
2001-04-24,ASIANPAINT,260.9
2001-04-25,ASIANPAINT,260.5
2001-04-26,ASIANPAINT,258.75
2001-04-27,ASIANPAINT,255.4
2001-04-30,ASIANPAINT,261.2
2001-05-02,ASIANPAINT,265.0
2001-05-03,ASIANPAINT,261.95
2001-05-04,ASIANPAINT,261.75
2001-05-07,ASIANPAINT,263.0
2001-05-08,ASIANPAINT,274.85
2001-05-09,ASIANPAINT,266.95
2001-05-10,ASIANPAINT,266.5
2001-05-11,ASIANPAINT,259.85
2001-05-14,ASIANPAINT,258.9
2001-05-15,ASIANPAINT,253.7
2001-05-16,ASIANPAINT,254.55
2001-05-17,ASIANPAINT,253.95
2001-05-18,ASIANPAINT,252.05
2001-05-21,ASIANPAINT,250.4
2001-05-22,ASIANPAINT,245.5
2001-05-23,ASIANPAINT,250.9
2001-05-24,ASIANPAINT,249.9
2001-05-25,ASIANPAINT,249.95
2001-05-28,ASIANPAINT,249.45
2001-05-29,ASIANPAINT,249.65
2001-05-30,ASIANPAINT,252.0
2001-05-31,ASIANPAINT,253.45
2001-06-01,ASIANPAINT,253.6
2001-06-04,ASIANPAINT,253.25
2001-06-05,ASIANPAINT,249.35
2001-06-06,ASIANPAINT,251.65
2001-06-07,ASIANPAINT,245.8
2001-06-08,ASIANPAINT,246.7
2001-06-11,ASIANPAINT,251.3
2001-06-12,ASIANPAINT,249.4
2001-06-13,ASIANPAINT,250.75
2001-06-14,ASIANPAINT,251.25
2001-06-15,ASIANPAINT,254.0
2001-06-18,ASIANPAINT,247.7
2001-06-19,ASIANPAINT,249.6
2001-06-20,ASIANPAINT,249.65
2001-06-21,ASIANPAINT,249.95
2001-06-22,ASIANPAINT,250.65
2001-06-25,ASIANPAINT,250.3
2001-06-26,ASIANPAINT,249.8
2001-06-27,ASIANPAINT,249.5
2001-06-28,ASIANPAINT,250.1
2001-06-29,ASIANPAINT,250.05
2001-07-02,ASIANPAINT,245.85
2001-07-03,ASIANPAINT,249.65
2001-07-04,ASIANPAINT,249.9
2001-07-05,ASIANPAINT,246.65
2001-07-06,ASIANPAINT,245.25
2001-07-09,ASIANPAINT,249.85
2001-07-10,ASIANPAINT,249.85
2001-07-11,ASIANPAINT,249.7
2001-07-12,ASIANPAINT,246.45
2001-07-13,ASIANPAINT,247.6
2001-07-16,ASIANPAINT,249.65
2001-07-17,ASIANPAINT,249.6
2001-07-18,ASIANPAINT,250.0
2001-07-19,ASIANPAINT,248.45
2001-07-20,ASIANPAINT,247.65
2001-07-23,ASIANPAINT,246.45
2001-07-24,ASIANPAINT,249.4
2001-07-25,ASIANPAINT,248.15
2001-07-26,ASIANPAINT,249.9
2001-07-27,ASIANPAINT,252.8
2001-07-30,ASIANPAINT,257.35
2001-07-31,ASIANPAINT,255.15
2001-08-01,ASIANPAINT,255.0
2001-08-02,ASIANPAINT,259.95
2001-08-03,ASIANPAINT,262.45
2001-08-06,ASIANPAINT,258.25
2001-08-07,ASIANPAINT,259.6
2001-08-08,ASIANPAINT,257.25
2001-08-09,ASIANPAINT,255.05
2001-08-10,ASIANPAINT,255.55
2001-08-13,ASIANPAINT,258.35
2001-08-14,ASIANPAINT,263.45
2001-08-16,ASIANPAINT,259.95
2001-08-17,ASIANPAINT,256.25
2001-08-20,ASIANPAINT,260.25
2001-08-21,ASIANPAINT,259.2
2001-08-23,ASIANPAINT,261.85
2001-08-24,ASIANPAINT,258.05
2001-08-27,ASIANPAINT,258.2
2001-08-28,ASIANPAINT,258.05
2001-08-29,ASIANPAINT,260.5
2001-08-30,ASIANPAINT,260.35
2001-08-31,ASIANPAINT,264.5
2001-09-03,ASIANPAINT,264.25
2001-09-04,ASIANPAINT,268.4
2001-09-05,ASIANPAINT,263.3
2001-09-06,ASIANPAINT,266.75
2001-09-07,ASIANPAINT,264.35
2001-09-10,ASIANPAINT,273.85
2001-09-11,ASIANPAINT,273.95
2001-09-12,ASIANPAINT,268.15
2001-09-13,ASIANPAINT,270.1
2001-09-14,ASIANPAINT,265.05
2001-09-17,ASIANPAINT,255.1
2001-09-18,ASIANPAINT,258.0
2001-09-19,ASIANPAINT,253.2
2001-09-20,ASIANPAINT,255.6
2001-09-21,ASIANPAINT,255.95
2001-09-24,ASIANPAINT,263.4
2001-09-25,ASIANPAINT,263.55
2001-09-26,ASIANPAINT,267.85
2001-09-27,ASIANPAINT,272.85
2001-09-28,ASIANPAINT,271.5
2001-10-01,ASIANPAINT,264.9
2001-10-03,ASIANPAINT,264.0
2001-10-04,ASIANPAINT,265.0
2001-10-05,ASIANPAINT,264.3
2001-10-08,ASIANPAINT,261.95
2001-10-09,ASIANPAINT,267.15
2001-10-10,ASIANPAINT,270.0
2001-10-11,ASIANPAINT,268.45
2001-10-12,ASIANPAINT,263.5
2001-10-15,ASIANPAINT,262.3
2001-10-16,ASIANPAINT,260.45
2001-10-17,ASIANPAINT,261.55
2001-10-18,ASIANPAINT,261.0
2001-10-19,ASIANPAINT,262.15
2001-10-22,ASIANPAINT,263.1
2001-10-23,ASIANPAINT,264.15
2001-10-24,ASIANPAINT,274.95
2001-10-25,ASIANPAINT,274.9
2001-10-29,ASIANPAINT,270.85
2001-10-30,ASIANPAINT,268.25
2001-10-31,ASIANPAINT,269.35
2001-11-01,ASIANPAINT,270.05
2001-11-02,ASIANPAINT,272.05
2001-11-05,ASIANPAINT,270.45
2001-11-06,ASIANPAINT,270.6
2001-11-07,ASIANPAINT,270.5
2001-11-08,ASIANPAINT,274.6
2001-11-09,ASIANPAINT,271.3
2001-11-12,ASIANPAINT,271.85
2001-11-13,ASIANPAINT,275.35
2001-11-14,ASIANPAINT,278.2
2001-11-15,ASIANPAINT,274.75
2001-11-19,ASIANPAINT,273.1
2001-11-20,ASIANPAINT,271.0
2001-11-21,ASIANPAINT,275.4
2001-11-22,ASIANPAINT,275.1
2001-11-23,ASIANPAINT,275.25
2001-11-26,ASIANPAINT,280.55
2001-11-27,ASIANPAINT,276.9
2001-11-28,ASIANPAINT,273.15
2001-11-29,ASIANPAINT,273.4
2001-12-03,ASIANPAINT,271.65
2001-12-04,ASIANPAINT,275.15
2001-12-05,ASIANPAINT,275.95
2001-12-06,ASIANPAINT,276.0
2001-12-07,ASIANPAINT,275.1
2001-12-10,ASIANPAINT,276.5
2001-12-11,ASIANPAINT,280.55
2001-12-12,ASIANPAINT,281.15
2001-12-13,ASIANPAINT,280.85
2001-12-14,ASIANPAINT,280.05
2001-12-18,ASIANPAINT,277.2
2001-12-19,ASIANPAINT,272.0
2001-12-20,ASIANPAINT,274.15
2001-12-21,ASIANPAINT,269.75
2001-12-24,ASIANPAINT,271.7
2001-12-26,ASIANPAINT,270.6
2001-12-27,ASIANPAINT,269.4
2001-12-28,ASIANPAINT,266.3
2001-12-31,ASIANPAINT,273.95
2002-01-01,ASIANPAINT,265.6
2002-01-02,ASIANPAINT,266.75
2002-01-03,ASIANPAINT,273.3
2002-01-04,ASIANPAINT,270.7
2002-01-07,ASIANPAINT,267.75
2002-01-08,ASIANPAINT,265.45
2002-01-09,ASIANPAINT,265.75
2002-01-10,ASIANPAINT,270.35
2002-01-11,ASIANPAINT,268.7
2002-01-14,ASIANPAINT,272.15
2002-01-15,ASIANPAINT,271.3
2002-01-16,ASIANPAINT,268.95
2002-01-17,ASIANPAINT,271.7
2002-01-18,ASIANPAINT,273.15
2002-01-21,ASIANPAINT,271.0
2002-01-22,ASIANPAINT,270.45
2002-01-23,ASIANPAINT,271.5
2002-01-24,ASIANPAINT,271.3
2002-01-25,ASIANPAINT,274.05
2002-01-28,ASIANPAINT,273.15
2002-01-29,ASIANPAINT,272.5
2002-01-30,ASIANPAINT,271.45
2002-01-31,ASIANPAINT,262.05
2002-02-01,ASIANPAINT,272.7
2002-02-04,ASIANPAINT,272.4
2002-02-05,ASIANPAINT,270.7
2002-02-06,ASIANPAINT,279.45
2002-02-07,ASIANPAINT,272.0
2002-02-08,ASIANPAINT,276.5
2002-02-11,ASIANPAINT,293.85
2002-02-12,ASIANPAINT,303.85
2002-02-13,ASIANPAINT,307.8
2002-02-14,ASIANPAINT,298.45
2002-02-15,ASIANPAINT,295.9
2002-02-18,ASIANPAINT,295.3
2002-02-19,ASIANPAINT,300.25
2002-02-20,ASIANPAINT,298.45
2002-02-21,ASIANPAINT,300.35
2002-02-22,ASIANPAINT,302.35
2002-02-25,ASIANPAINT,298.35
2002-02-26,ASIANPAINT,303.35
2002-02-27,ASIANPAINT,311.45
2002-02-28,ASIANPAINT,300.6
2002-03-01,ASIANPAINT,300.4
2002-03-04,ASIANPAINT,305.7
2002-03-05,ASIANPAINT,311.1
2002-03-06,ASIANPAINT,313.15
2002-03-07,ASIANPAINT,310.0
2002-03-08,ASIANPAINT,310.0
2002-03-11,ASIANPAINT,307.8
2002-03-12,ASIANPAINT,306.85
2002-03-13,ASIANPAINT,316.4
2002-03-14,ASIANPAINT,318.95
2002-03-15,ASIANPAINT,316.5
2002-03-18,ASIANPAINT,317.9
2002-03-19,ASIANPAINT,314.45
2002-03-20,ASIANPAINT,314.4
2002-03-21,ASIANPAINT,313.4
2002-03-22,ASIANPAINT,316.2
2002-03-26,ASIANPAINT,316.5
2002-03-27,ASIANPAINT,318.65
2002-03-28,ASIANPAINT,327.3
2002-04-01,ASIANPAINT,331.0
2002-04-02,ASIANPAINT,326.3
2002-04-03,ASIANPAINT,315.95
2002-04-04,ASIANPAINT,315.7
2002-04-05,ASIANPAINT,314.2
2002-04-08,ASIANPAINT,314.1
2002-04-09,ASIANPAINT,320.95
2002-04-10,ASIANPAINT,319.7
2002-04-11,ASIANPAINT,321.15
2002-04-12,ASIANPAINT,314.4
2002-04-15,ASIANPAINT,322.6
2002-04-16,ASIANPAINT,317.85
2002-04-17,ASIANPAINT,321.2
2002-04-18,ASIANPAINT,322.2
2002-04-19,ASIANPAINT,328.1
2002-04-22,ASIANPAINT,335.25
2002-04-23,ASIANPAINT,327.8
2002-04-24,ASIANPAINT,330.2
2002-04-25,ASIANPAINT,326.45
2002-04-26,ASIANPAINT,325.3
2002-04-29,ASIANPAINT,324.9
2002-04-30,ASIANPAINT,324.15
2002-05-02,ASIANPAINT,328.25
2002-05-03,ASIANPAINT,321.9
2002-05-06,ASIANPAINT,318.85
2002-05-07,ASIANPAINT,316.65
2002-05-08,ASIANPAINT,315.4
2002-05-09,ASIANPAINT,322.75
2002-05-10,ASIANPAINT,319.65
2002-05-13,ASIANPAINT,318.25
2002-05-14,ASIANPAINT,319.8
2002-05-15,ASIANPAINT,317.6
2002-05-16,ASIANPAINT,314.9
2002-05-17,ASIANPAINT,315.2
2002-05-20,ASIANPAINT,306.85
2002-05-21,ASIANPAINT,307.9
2002-05-22,ASIANPAINT,310.25
2002-05-23,ASIANPAINT,309.25
2002-05-24,ASIANPAINT,306.95
2002-05-27,ASIANPAINT,301.25
2002-05-28,ASIANPAINT,300.7
2002-05-29,ASIANPAINT,300.1
2002-05-30,ASIANPAINT,290.55
2002-05-31,ASIANPAINT,294.65
2002-06-03,ASIANPAINT,299.55
2002-06-04,ASIANPAINT,302.1
2002-06-05,ASIANPAINT,310.05
2002-06-06,ASIANPAINT,313.65
2002-06-07,ASIANPAINT,313.1
2002-06-10,ASIANPAINT,309.1
2002-06-11,ASIANPAINT,314.2
2002-06-12,ASIANPAINT,313.45
2002-06-13,ASIANPAINT,313.35
2002-06-14,ASIANPAINT,317.45
2002-06-17,ASIANPAINT,318.3
2002-06-18,ASIANPAINT,318.85
2002-06-19,ASIANPAINT,318.1
2002-06-20,ASIANPAINT,323.95
2002-06-21,ASIANPAINT,324.5
2002-06-24,ASIANPAINT,324.3
2002-06-25,ASIANPAINT,324.65
2002-06-26,ASIANPAINT,320.85
2002-06-27,ASIANPAINT,319.6
2002-06-28,ASIANPAINT,326.6
2002-07-01,ASIANPAINT,334.3
2002-07-02,ASIANPAINT,337.8
2002-07-03,ASIANPAINT,341.0
2002-07-04,ASIANPAINT,344.5
2002-07-05,ASIANPAINT,360.85
2002-07-08,ASIANPAINT,367.55
2002-07-09,ASIANPAINT,364.6
2002-07-10,ASIANPAINT,366.95
2002-07-11,ASIANPAINT,360.85
2002-07-12,ASIANPAINT,357.1
2002-07-15,ASIANPAINT,348.5
2002-07-16,ASIANPAINT,347.65
2002-07-17,ASIANPAINT,336.65
2002-07-18,ASIANPAINT,337.7
2002-07-19,ASIANPAINT,330.4
2002-07-22,ASIANPAINT,333.4
2002-07-23,ASIANPAINT,333.95
2002-07-24,ASIANPAINT,335.6
2002-07-25,ASIANPAINT,345.85
2002-07-26,ASIANPAINT,341.3
2002-07-29,ASIANPAINT,333.55
2002-07-30,ASIANPAINT,322.8
2002-07-31,ASIANPAINT,328.75
2002-08-01,ASIANPAINT,325.45
2002-08-02,ASIANPAINT,325.25
2002-08-05,ASIANPAINT,330.25
2002-08-06,ASIANPAINT,330.05
2002-08-07,ASIANPAINT,333.8
2002-08-08,ASIANPAINT,336.15
2002-08-09,ASIANPAINT,336.2
2002-08-12,ASIANPAINT,333.65
2002-08-13,ASIANPAINT,335.5
2002-08-14,ASIANPAINT,334.6
2002-08-16,ASIANPAINT,333.1
2002-08-19,ASIANPAINT,325.5
2002-08-20,ASIANPAINT,340.55
2002-08-21,ASIANPAINT,335.25
2002-08-22,ASIANPAINT,338.15
2002-08-23,ASIANPAINT,337.0
2002-08-26,ASIANPAINT,337.9
2002-08-27,ASIANPAINT,338.25
2002-08-28,ASIANPAINT,338.5
2002-08-29,ASIANPAINT,340.05
2002-08-30,ASIANPAINT,340.25
2002-09-02,ASIANPAINT,340.4
2002-09-03,ASIANPAINT,343.7
2002-09-04,ASIANPAINT,341.5
2002-09-05,ASIANPAINT,350.35
2002-09-06,ASIANPAINT,351.6
2002-09-09,ASIANPAINT,343.6
2002-09-11,ASIANPAINT,340.95
2002-09-12,ASIANPAINT,342.85
2002-09-13,ASIANPAINT,344.5
2002-09-16,ASIANPAINT,343.05
2002-09-17,ASIANPAINT,343.0
2002-09-18,ASIANPAINT,344.5
2002-09-19,ASIANPAINT,345.35
2002-09-20,ASIANPAINT,342.1
2002-09-23,ASIANPAINT,340.0
2002-09-24,ASIANPAINT,348.7
2002-09-25,ASIANPAINT,342.15
2002-09-26,ASIANPAINT,342.6
2002-09-27,ASIANPAINT,343.9
2002-09-30,ASIANPAINT,341.75
2002-10-01,ASIANPAINT,340.15
2002-10-03,ASIANPAINT,344.8
2002-10-04,ASIANPAINT,346.3
2002-10-07,ASIANPAINT,345.8
2002-10-08,ASIANPAINT,344.1
2002-10-09,ASIANPAINT,342.1
2002-10-10,ASIANPAINT,341.95
2002-10-11,ASIANPAINT,344.4
2002-10-14,ASIANPAINT,340.5
2002-10-16,ASIANPAINT,340.75
