Date,Symbol,Close
2000-10-17,ITC,753.15
2000-10-18,ITC,740.2
2000-10-19,ITC,747.85
2000-10-20,ITC,748.2
2000-10-23,ITC,746.6
2000-10-24,ITC,759.2
2000-10-25,ITC,764.9
2000-10-26,ITC,767.6
2000-10-27,ITC,756.4
2000-10-30,ITC,750.85
2000-10-31,ITC,759.8
2000-11-01,ITC,779.75
2000-11-02,ITC,821.5
2000-11-03,ITC,808.7
2000-11-06,ITC,805.1
2000-11-07,ITC,809.4
2000-11-08,ITC,788.85
2000-11-09,ITC,776.5
2000-11-10,ITC,760.4
2000-11-13,ITC,754.2
2000-11-14,ITC,765.5
2000-11-15,ITC,769.2
2000-11-16,ITC,757.3
2000-11-17,ITC,770.6
2000-11-20,ITC,769.0
2000-11-21,ITC,778.9
2000-11-22,ITC,783.75
2000-11-23,ITC,779.6
2000-11-24,ITC,783.05
2000-11-27,ITC,787.7
2000-11-28,ITC,801.35
2000-11-29,ITC,817.15
2000-11-30,ITC,817.25
2000-12-01,ITC,836.85
2000-12-04,ITC,846.15
2000-12-05,ITC,868.0
2000-12-06,ITC,860.75
2000-12-07,ITC,862.55
2000-12-08,ITC,857.8
2000-12-11,ITC,872.7
2000-12-12,ITC,903.4
2000-12-13,ITC,918.1
2000-12-14,ITC,910.3
2000-12-15,ITC,924.5
2000-12-18,ITC,922.55
2000-12-19,ITC,916.0
2000-12-20,ITC,896.65
2000-12-21,ITC,905.9
2000-12-22,ITC,895.75
2000-12-26,ITC,868.4
2000-12-27,ITC,870.7
2000-12-28,ITC,892.1
2000-12-29,ITC,896.1
2001-01-01,ITC,893.85
2001-01-02,ITC,907.15
2001-01-03,ITC,944.4
2001-01-04,ITC,925.5
2001-01-05,ITC,936.4
2001-01-08,ITC,910.3
2001-01-09,ITC,917.8
2001-01-10,ITC,909.0
2001-01-11,ITC,898.95
2001-01-12,ITC,872.1
2001-01-15,ITC,866.95
2001-01-16,ITC,865.15
2001-01-17,ITC,873.35
2001-01-18,ITC,897.65
2001-01-19,ITC,915.6
2001-01-22,ITC,912.85
2001-01-23,ITC,911.55
2001-01-24,ITC,909.8
2001-01-25,ITC,902.55
2001-01-29,ITC,883.2
2001-01-30,ITC,904.45
2001-01-31,ITC,910.95
2001-02-01,ITC,893.6
2001-02-02,ITC,900.1
2001-02-05,ITC,892.3
2001-02-06,ITC,877.65
2001-02-07,ITC,788.5
2001-02-08,ITC,817.55
2001-02-09,ITC,812.05
2001-02-12,ITC,811.8
2001-02-13,ITC,801.0
2001-02-14,ITC,806.65
2001-02-15,ITC,820.6
2001-02-16,ITC,812.05
2001-02-19,ITC,794.4
2001-02-20,ITC,778.95
2001-02-21,ITC,790.1
2001-02-22,ITC,819.6
2001-02-23,ITC,808.55
2001-02-26,ITC,811.4
2001-02-27,ITC,828.35
2001-02-28,ITC,776.2
2001-03-01,ITC,758.85
2001-03-02,ITC,754.15
2001-03-05,ITC,736.3
2001-03-07,ITC,745.15
2001-03-08,ITC,796.3
2001-03-09,ITC,791.45
2001-03-12,ITC,764.55
2001-03-13,ITC,702.95
2001-03-14,ITC,752.95
2001-03-15,ITC,773.65
2001-03-16,ITC,780.4
2001-03-19,ITC,784.35
2001-03-20,ITC,784.3
2001-03-21,ITC,799.25
2001-03-22,ITC,809.15
2001-03-23,ITC,809.35
2001-03-26,ITC,815.15
2001-03-27,ITC,815.85
2001-03-28,ITC,839.2
2001-03-29,ITC,811.9
2001-03-30,ITC,814.0
2001-04-02,ITC,814.9
2001-04-03,ITC,817.75
2001-04-04,ITC,841.4
2001-04-06,ITC,838.5
2001-04-09,ITC,845.4
2001-04-10,ITC,853.7
2001-04-11,ITC,835.0
2001-04-12,ITC,811.9
2001-04-16,ITC,823.6
2001-04-17,ITC,820.8
2001-04-18,ITC,832.45
2001-04-19,ITC,845.6
2001-04-20,ITC,867.05
2001-04-23,ITC,878.3
2001-04-24,ITC,874.9
2001-04-25,ITC,870.1
2001-04-26,ITC,851.55
2001-04-27,ITC,838.15
2001-04-30,ITC,839.2
2001-05-02,ITC,837.15
2001-05-03,ITC,835.95
2001-05-04,ITC,830.8
2001-05-07,ITC,835.45
2001-05-08,ITC,826.25
2001-05-09,ITC,833.75
2001-05-10,ITC,830.25
2001-05-11,ITC,807.45
2001-05-14,ITC,773.9
2001-05-15,ITC,770.85
2001-05-16,ITC,770.25
2001-05-17,ITC,769.7
2001-05-18,ITC,786.05
2001-05-21,ITC,777.45
2001-05-22,ITC,771.2
2001-05-23,ITC,775.35
2001-05-24,ITC,769.7
2001-05-25,ITC,768.65
2001-05-28,ITC,773.3
2001-05-29,ITC,777.2
2001-05-30,ITC,779.95
2001-05-31,ITC,796.05
2001-06-01,ITC,772.0
2001-06-04,ITC,760.0
2001-06-05,ITC,741.7
2001-06-06,ITC,749.8
2001-06-07,ITC,739.65
2001-06-08,ITC,732.45
2001-06-11,ITC,750.65
2001-06-12,ITC,750.3
2001-06-13,ITC,751.1
2001-06-14,ITC,745.8
2001-06-15,ITC,722.85
2001-06-18,ITC,747.35
2001-06-19,ITC,789.4
2001-06-20,ITC,777.5
2001-06-21,ITC,783.55
2001-06-22,ITC,784.85
2001-06-25,ITC,764.1
2001-06-26,ITC,798.3
2001-06-27,ITC,783.3
2001-06-28,ITC,772.2
2001-06-29,ITC,754.3
2001-07-02,ITC,758.8
2001-07-03,ITC,747.65
2001-07-04,ITC,770.4
2001-07-05,ITC,756.75
2001-07-06,ITC,757.8
2001-07-09,ITC,747.2
2001-07-10,ITC,754.3
2001-07-11,ITC,755.25
2001-07-12,ITC,756.5
2001-07-13,ITC,781.75
2001-07-16,ITC,788.65
2001-07-17,ITC,781.7
2001-07-18,ITC,780.65
2001-07-19,ITC,787.8
2001-07-20,ITC,790.25
2001-07-23,ITC,791.05
2001-07-24,ITC,790.5
2001-07-25,ITC,788.75
2001-07-26,ITC,778.9
2001-07-27,ITC,754.3
2001-07-30,ITC,772.95
2001-07-31,ITC,792.7
2001-08-01,ITC,786.9
2001-08-02,ITC,767.3
2001-08-03,ITC,759.75
2001-08-06,ITC,759.85
2001-08-07,ITC,755.65
2001-08-08,ITC,745.0
2001-08-09,ITC,756.05
2001-08-10,ITC,738.7
2001-08-13,ITC,737.4
2001-08-14,ITC,751.7
2001-08-16,ITC,733.05
2001-08-17,ITC,714.75
2001-08-20,ITC,729.3
2001-08-21,ITC,729.5
2001-08-23,ITC,756.65
2001-08-24,ITC,740.2
2001-08-27,ITC,730.7
2001-08-28,ITC,728.5
2001-08-29,ITC,725.7
2001-08-30,ITC,721.25
2001-08-31,ITC,720.2
2001-09-03,ITC,720.9
2001-09-04,ITC,720.45
2001-09-05,ITC,751.45
2001-09-06,ITC,677.2
2001-09-07,ITC,665.85
2001-09-10,ITC,655.15
2001-09-11,ITC,670.5
2001-09-12,ITC,671.35
2001-09-13,ITC,661.0
2001-09-14,ITC,645.7
2001-09-17,ITC,622.15
2001-09-18,ITC,641.75
2001-09-19,ITC,636.5
2001-09-20,ITC,640.8
2001-09-21,ITC,605.65
2001-09-24,ITC,612.15
2001-09-25,ITC,590.75
2001-09-26,ITC,585.3
2001-09-27,ITC,597.8
2001-09-28,ITC,579.75
2001-10-01,ITC,595.7
2001-10-03,ITC,609.55
2001-10-04,ITC,603.0
2001-10-05,ITC,603.6
2001-10-08,ITC,593.0
2001-10-09,ITC,607.1
2001-10-10,ITC,652.15
2001-10-11,ITC,651.0
2001-10-12,ITC,642.7
2001-10-15,ITC,648.95
2001-10-16,ITC,649.8
2001-10-17,ITC,686.85
2001-10-18,ITC,678.8
2001-10-19,ITC,692.55
2001-10-22,ITC,655.55
2001-10-23,ITC,667.4
2001-10-24,ITC,675.15
2001-10-25,ITC,676.45
2001-10-29,ITC,671.95
2001-10-30,ITC,670.35
2001-10-31,ITC,686.0
2001-11-01,ITC,739.6
2001-11-02,ITC,679.95
2001-11-05,ITC,646.55
2001-11-06,ITC,659.6
2001-11-07,ITC,643.15
2001-11-08,ITC,657.9
2001-11-09,ITC,649.55
2001-11-12,ITC,660.95
2001-11-13,ITC,658.9
2001-11-14,ITC,661.1
2001-11-15,ITC,683.15
2001-11-19,ITC,696.75
2001-11-20,ITC,689.5
2001-11-21,ITC,703.4
2001-11-22,ITC,711.55
2001-11-23,ITC,701.95
2001-11-26,ITC,699.55
2001-11-27,ITC,682.95
2001-11-28,ITC,666.95
2001-11-29,ITC,667.3
2001-12-03,ITC,680.15
2001-12-04,ITC,701.6
2001-12-05,ITC,711.55
2001-12-06,ITC,720.2
2001-12-07,ITC,708.2
2001-12-10,ITC,713.6
2001-12-11,ITC,703.8
2001-12-12,ITC,685.15
2001-12-13,ITC,690.7
2001-12-14,ITC,686.3
2001-12-18,ITC,678.15
2001-12-19,ITC,670.55
2001-12-20,ITC,678.55
2001-12-21,ITC,664.9
2001-12-24,ITC,668.85
2001-12-26,ITC,670.25
2001-12-27,ITC,666.05
2001-12-28,ITC,660.8
2001-12-31,ITC,677.6
2002-01-01,ITC,684.05
2002-01-02,ITC,707.4
2002-01-03,ITC,707.75
2002-01-04,ITC,706.9
2002-01-07,ITC,711.65
2002-01-08,ITC,717.35
2002-01-09,ITC,728.95
2002-01-10,ITC,737.85
2002-01-11,ITC,758.1
2002-01-14,ITC,753.25
2002-01-15,ITC,733.7
2002-01-16,ITC,727.45
2002-01-17,ITC,747.15
2002-01-18,ITC,728.95
2002-01-21,ITC,739.85
2002-01-22,ITC,739.9
2002-01-23,ITC,742.4
2002-01-24,ITC,741.4
2002-01-25,ITC,724.1
2002-01-28,ITC,707.75
2002-01-29,ITC,701.9
2002-01-30,ITC,702.75
2002-01-31,ITC,694.35
2002-02-01,ITC,699.5
2002-02-04,ITC,696.9
2002-02-05,ITC,699.45
2002-02-06,ITC,698.75
2002-02-07,ITC,699.85
2002-02-08,ITC,715.25
2002-02-11,ITC,714.35
2002-02-12,ITC,703.0
2002-02-13,ITC,701.7
2002-02-14,ITC,709.45
2002-02-15,ITC,726.2
2002-02-18,ITC,746.65
2002-02-19,ITC,749.5
2002-02-20,ITC,728.15
2002-02-21,ITC,737.6
2002-02-22,ITC,748.9
2002-02-25,ITC,726.45
2002-02-26,ITC,724.15
2002-02-27,ITC,730.85
2002-02-28,ITC,743.2
2002-03-01,ITC,758.15
2002-03-04,ITC,731.15
2002-03-05,ITC,714.9
2002-03-06,ITC,711.6
2002-03-07,ITC,722.95
2002-03-08,ITC,713.05
2002-03-11,ITC,715.75
2002-03-12,ITC,719.8
2002-03-13,ITC,719.55
2002-03-14,ITC,716.6
2002-03-15,ITC,711.0
2002-03-18,ITC,708.25
2002-03-19,ITC,711.1
2002-03-20,ITC,715.9
2002-03-21,ITC,708.9
2002-03-22,ITC,707.45
2002-03-26,ITC,703.25
2002-03-27,ITC,691.85
2002-03-28,ITC,696.7
2002-04-01,ITC,706.3
2002-04-02,ITC,698.65
2002-04-03,ITC,688.65
2002-04-04,ITC,687.0
2002-04-05,ITC,672.5
2002-04-08,ITC,647.75
2002-04-09,ITC,626.3
2002-04-10,ITC,626.2
2002-04-11,ITC,632.0
2002-04-12,ITC,648.05
2002-04-15,ITC,643.95
2002-04-16,ITC,636.75
2002-04-17,ITC,638.4
2002-04-18,ITC,640.85
2002-04-19,ITC,635.25
2002-04-22,ITC,642.0
2002-04-23,ITC,636.2
2002-04-24,ITC,638.7
2002-04-25,ITC,612.85
2002-04-26,ITC,618.65
2002-04-29,ITC,607.7
2002-04-30,ITC,629.65
2002-05-02,ITC,626.7
2002-05-03,ITC,628.3
2002-05-06,ITC,630.05
2002-05-07,ITC,638.95
2002-05-08,ITC,643.45
2002-05-09,ITC,645.5
2002-05-10,ITC,642.2
2002-05-13,ITC,636.55
2002-05-14,ITC,633.95
2002-05-15,ITC,632.5
2002-05-16,ITC,632.4
2002-05-17,ITC,632.25
2002-05-20,ITC,632.35
2002-05-21,ITC,610.9
2002-05-22,ITC,617.9
2002-05-23,ITC,580.35
2002-05-24,ITC,612.1
2002-05-27,ITC,611.4
2002-05-28,ITC,591.7
2002-05-29,ITC,593.45
2002-05-30,ITC,607.5
2002-05-31,ITC,609.0
2002-06-03,ITC,619.75
2002-06-04,ITC,618.95
2002-06-05,ITC,645.65
2002-06-06,ITC,624.6
2002-06-07,ITC,622.45
2002-06-10,ITC,619.75
2002-06-11,ITC,615.35
2002-06-12,ITC,610.85
2002-06-13,ITC,608.85
2002-06-14,ITC,613.5
2002-06-17,ITC,624.25
2002-06-18,ITC,623.4
2002-06-19,ITC,613.6
2002-06-20,ITC,605.35
2002-06-21,ITC,620.7
2002-06-24,ITC,633.7
2002-06-25,ITC,627.45
2002-06-26,ITC,629.1
2002-06-27,ITC,640.5
2002-06-28,ITC,640.85
2002-07-01,ITC,668.35
2002-07-02,ITC,686.4
2002-07-03,ITC,669.35
2002-07-04,ITC,700.7
2002-07-05,ITC,718.6
2002-07-08,ITC,701.1
2002-07-09,ITC,707.35
2002-07-10,ITC,695.2
2002-07-11,ITC,700.45
2002-07-12,ITC,696.25
2002-07-15,ITC,700.65
2002-07-16,ITC,700.4
2002-07-17,ITC,697.45
2002-07-18,ITC,689.9
2002-07-19,ITC,674.1
2002-07-22,ITC,653.7
2002-07-23,ITC,650.2
2002-07-24,ITC,620.75
2002-07-25,ITC,620.2
2002-07-26,ITC,634.75
2002-07-29,ITC,634.1
2002-07-30,ITC,633.65
2002-07-31,ITC,628.9
2002-08-01,ITC,638.3
2002-08-02,ITC,670.8
2002-08-05,ITC,690.45
2002-08-06,ITC,676.85
2002-08-07,ITC,677.6
2002-08-08,ITC,655.6
2002-08-09,ITC,672.2
2002-08-12,ITC,665.7
2002-08-13,ITC,676.95
2002-08-14,ITC,689.6
2002-08-16,ITC,698.9
2002-08-19,ITC,690.6
2002-08-20,ITC,691.5
2002-08-21,ITC,682.75
2002-08-22,ITC,679.45
2002-08-23,ITC,684.4
2002-08-26,ITC,675.0
2002-08-27,ITC,675.65
2002-08-28,ITC,681.1
2002-08-29,ITC,702.1
2002-08-30,ITC,699.45
2002-09-02,ITC,687.25
2002-09-03,ITC,679.15
2002-09-04,ITC,678.3
2002-09-05,ITC,684.75
2002-09-06,ITC,662.45
2002-09-09,ITC,656.95
2002-09-11,ITC,662.5
2002-09-12,ITC,683.15
2002-09-13,ITC,684.6
2002-09-16,ITC,668.4
2002-09-17,ITC,667.95
2002-09-18,ITC,664.25
2002-09-19,ITC,657.0
2002-09-20,ITC,657.45
2002-09-23,ITC,658.45
2002-09-24,ITC,656.05
2002-09-25,ITC,656.05
2002-09-26,ITC,653.65
2002-09-27,ITC,654.5
2002-09-30,ITC,650.0
2002-10-01,ITC,649.75
2002-10-03,ITC,647.7
2002-10-04,ITC,635.05
2002-10-07,ITC,642.85
2002-10-08,ITC,642.9
2002-10-09,ITC,649.2
2002-10-10,ITC,642.3
2002-10-11,ITC,640.65
2002-10-14,ITC,646.9
2002-10-16,ITC,649.6
2002-10-17,ITC,650.55
2002-10-18,ITC,648.75
2002-10-21,ITC,641.3
2002-10-22,ITC,645.55
2002-10-23,ITC,647.65
2002-10-24,ITC,636.05
2002-10-25,ITC,639.25
2002-10-28,ITC,630.5
2002-10-29,ITC,620.0
2002-10-30,ITC,612.65
2002-10-31,ITC,614.15
2002-11-01,ITC,620.2
2002-11-04,ITC,622.8
2002-11-05,ITC,627.45
2002-11-07,ITC,621.5
2002-11-08,ITC,614.7
2002-11-11,ITC,616.6
2002-11-12,ITC,613.1
2002-11-13,ITC,610.45
2002-11-14,ITC,611.2
2002-11-15,ITC,617.55
2002-11-18,ITC,625.75
2002-11-20,ITC,624.65
2002-11-21,ITC,628.7
2002-11-22,ITC,633.85
2002-11-25,ITC,644.05
2002-11-26,ITC,634.9
2002-11-27,ITC,624.0
2002-11-28,ITC,642.05
2002-11-29,ITC,634.95
2002-12-02,ITC,650.15
2002-12-03,ITC,650.0
2002-12-04,ITC,647.65
2002-12-05,ITC,649.6
2002-12-06,ITC,657.8
2002-12-09,ITC,650.25
2002-12-10,ITC,660.55
2002-12-11,ITC,650.0
2002-12-12,ITC,656.5
2002-12-13,ITC,673.2
2002-12-16,ITC,677.0
2002-12-17,ITC,658.85
2002-12-18,ITC,678.05
2002-12-19,ITC,669.55
2002-12-20,ITC,669.1
2002-12-23,ITC,667.5
2002-12-24,ITC,662.25
2002-12-26,ITC,661.75
2002-12-27,ITC,665.65
2002-12-30,ITC,662.65
2002-12-31,ITC,660.9
2003-01-01,ITC,659.3
2003-01-02,ITC,660.7
2003-01-03,ITC,675.9
2003-01-06,ITC,672.2
2003-01-07,ITC,678.0
2003-01-08,ITC,681.45
2003-01-09,ITC,677.15
2003-01-10,ITC,682.4
2003-01-13,ITC,682.15
2003-01-14,ITC,670.35
2003-01-15,ITC,681.6
2003-01-16,ITC,681.5
2003-01-17,ITC,678.25
2003-01-20,ITC,678.75
2003-01-21,ITC,659.8
2003-01-22,ITC,654.85
2003-01-23,ITC,654.0
2003-01-24,ITC,652.85
2003-01-27,ITC,642.4
2003-01-28,ITC,646.05
2003-01-29,ITC,631.5
2003-01-30,ITC,628.6
2003-01-31,ITC,638.75
2003-02-03,ITC,651.55
2003-02-04,ITC,648.45
2003-02-05,ITC,639.65
2003-02-06,ITC,642.3
2003-02-07,ITC,637.6
2003-02-10,ITC,630.6
2003-02-11,ITC,632.3
2003-02-12,ITC,629.7
2003-02-14,ITC,629.45
2003-02-17,ITC,635.6
2003-02-18,ITC,639.85
2003-02-19,ITC,642.75
2003-02-20,ITC,636.05
2003-02-21,ITC,639.95
2003-02-24,ITC,633.55
2003-02-25,ITC,630.85
2003-02-26,ITC,638.75
2003-02-27,ITC,640.7
2003-02-28,ITC,650.8
2003-03-03,ITC,649.1
2003-03-04,ITC,643.4
2003-03-05,ITC,639.85
2003-03-06,ITC,635.0
2003-03-07,ITC,641.1
2003-03-10,ITC,640.9
2003-03-11,ITC,642.75
2003-03-12,ITC,640.75
2003-03-13,ITC,634.75
2003-03-17,ITC,624.15
2003-03-19,ITC,627.2
2003-03-20,ITC,626.0
2003-03-21,ITC,615.35
2003-03-22,ITC,620.5
2003-03-24,ITC,611.4
2003-03-25,ITC,614.4
2003-03-26,ITC,626.9
2003-03-27,ITC,626.95
2003-03-28,ITC,630.95
2003-03-31,ITC,628.25
2003-04-01,ITC,625.9
2003-04-02,ITC,626.05
2003-04-03,ITC,632.25
2003-04-04,ITC,637.25
2003-04-07,ITC,657.65
2003-04-08,ITC,661.45
2003-04-09,ITC,658.25
2003-04-10,ITC,673.5
2003-04-11,ITC,674.8
2003-04-15,ITC,674.25
2003-04-16,ITC,686.2
2003-04-17,ITC,683.4
2003-04-21,ITC,675.15
2003-04-22,ITC,665.35
2003-04-23,ITC,664.8
2003-04-24,ITC,663.1
2003-04-25,ITC,665.15
2003-04-28,ITC,679.75
2003-04-29,ITC,683.5
2003-04-30,ITC,682.95
2003-05-02,ITC,680.5
2003-05-05,ITC,679.6
2003-05-06,ITC,681.25
2003-05-07,ITC,676.0
2003-05-08,ITC,661.85
2003-05-09,ITC,663.95
2003-05-12,ITC,676.35
2003-05-13,ITC,670.85
2003-05-14,ITC,668.3
2003-05-15,ITC,672.4
2003-05-16,ITC,699.85
2003-05-19,ITC,703.0
2003-05-20,ITC,700.9
2003-05-21,ITC,706.4
2003-05-22,ITC,693.85
2003-05-23,ITC,679.9
2003-05-26,ITC,688.15
2003-05-27,ITC,695.7
2003-05-28,ITC,691.55
2003-05-29,ITC,688.5
2003-05-30,ITC,694.15
2003-06-02,ITC,702.75
2003-06-03,ITC,683.65
2003-06-04,ITC,679.75
2003-06-05,ITC,690.45
2003-06-06,ITC,706.25
2003-06-09,ITC,713.55
2003-06-10,ITC,705.85
2003-06-11,ITC,700.65
2003-06-12,ITC,713.6
2003-06-13,ITC,711.0
2003-06-16,ITC,706.95
2003-06-17,ITC,714.3
2003-06-18,ITC,729.15
2003-06-19,ITC,734.0
2003-06-20,ITC,743.75
2003-06-23,ITC,746.85
2003-06-24,ITC,732.5
2003-06-25,ITC,742.9
2003-06-26,ITC,768.1
2003-06-27,ITC,761.3
2003-06-30,ITC,767.4
2003-07-01,ITC,753.65
2003-07-02,ITC,759.65
2003-07-03,ITC,757.15
2003-07-04,ITC,770.85
2003-07-07,ITC,765.9
2003-07-08,ITC,775.1
2003-07-09,ITC,771.6
2003-07-10,ITC,763.85
2003-07-11,ITC,757.35
2003-07-14,ITC,755.7
2003-07-15,ITC,736.95
2003-07-16,ITC,754.65
2003-07-17,ITC,752.9
2003-07-18,ITC,744.9
2003-07-21,ITC,726.7
2003-07-22,ITC,722.5
2003-07-23,ITC,726.1
2003-07-24,ITC,743.2
2003-07-25,ITC,735.6
2003-07-28,ITC,740.4
2003-07-29,ITC,739.05
2003-07-30,ITC,726.1
2003-07-31,ITC,717.5
2003-08-01,ITC,720.25
2003-08-04,ITC,729.3
2003-08-05,ITC,731.75
2003-08-06,ITC,731.9
2003-08-07,ITC,738.35
2003-08-08,ITC,761.7
2003-08-11,ITC,768.35
2003-08-12,ITC,772.05
2003-08-13,ITC,770.7
2003-08-14,ITC,762.8
2003-08-18,ITC,770.6
2003-08-19,ITC,768.35
2003-08-20,ITC,763.8
2003-08-21,ITC,784.55
2003-08-22,ITC,808.3
2003-08-25,ITC,773.85
2003-08-26,ITC,793.35
2003-08-27,ITC,809.5
2003-08-28,ITC,817.0
2003-08-29,ITC,832.25
2003-09-01,ITC,855.5
2003-09-02,ITC,849.9
2003-09-03,ITC,833.25
2003-09-04,ITC,810.1
2003-09-05,ITC,836.3
2003-09-08,ITC,851.2
2003-09-09,ITC,826.75
2003-09-10,ITC,840.55
2003-09-11,ITC,819.8
2003-09-12,ITC,804.55
2003-09-15,ITC,793.05
2003-09-16,ITC,797.05
2003-09-17,ITC,783.55
2003-09-18,ITC,774.25
2003-09-19,ITC,794.9
